,chan_1,chan_2,chan_3,chan_4,chan_5,chan_6,chan_7,chan_8,chan_9,chan_10,chan_11,chan_12,chan_13,chan_14,chan_15,chan_16,trig,timestamp
4022,134139.032,89645.963,13183.64,-17371.418,24654.801,-10068.947,-19237.901,-11304.037,21668.899,18490.972,-45041.067,-40052.761,2796.494,-16193.906,9760.224,-4956.924,0.0,32.180999999982305
4023,134154.075,89635.659,13180.868,-17376.559,24651.314,-10072.076,-18808.389,-11315.325,21693.843,18595.064,-45071.801,-40073.392,2827.339,-16122.202,9757.051,-4969.508,0.0,32.18899999995483
4024,134196.186,89645.784,13194.347,-17364.042,24663.138,-10061.325,-19298.72,-11295.186,21670.776,18496.717,-45037.96,-40049.945,2797.746,-16188.631,9752.424,-4960.12,0.0,32.196999999985565
4025,134193.034,89632.932,13183.372,-17382.929,24648.967,-10076.569,-18758.478,-11314.14,21700.929,18607.336,-45067.599,-40071.604,2832.48,-16116.479,9757.14,-4974.962,0.0,32.20499999995809
4026,134198.22,89647.572,13195.308,-17373.72,24664.256,-10068.991,-19336.785,-11303.568,21667.58,18497.119,-45044.241,-40058.036,2790.526,-16198.063,9757.587,-4973.956,0.0,32.212999999988824
4027,134165.944,89631.3,13186.546,-17383.466,24655.159,-10076.658,-18752.577,-11311.391,21703.544,18605.458,-45061.43,-40067.245,2835.028,-16119.318,9768.316,-4986.272,0.0,32.22099999996135
4028,134171.174,89636.329,13191.597,-17370.211,24661.931,-10070.243,-19350.218,-11308.217,21669.033,18501.433,-45046.678,-40050.683,2791.956,-16189.905,9761.387,-4977.286,0.0,32.228999999992084
4029,134133.958,89631.278,13190.77,-17378.191,24656.165,-10076.323,-18759.685,-11311.1,21697.867,18594.997,-45060.491,-40056.941,2828.949,-16122.894,9754.458,-4976.549,0.0,32.23699999996461
4030,134042.763,89644.689,13205.321,-17359.751,24671.386,-10061.593,-19363.897,-11301.266,21679.337,18511.134,-45034.585,-40040.356,2801.679,-16181.523,9753.474,-4981.533,0.0,32.24499999999534
4031,133917.102,89608.971,13172.844,-17395.804,24634.55,-10098.764,-18768.335,-11320.622,21697.084,18586.37,-45051.416,-40049.52,2836.056,-16122.336,9750.434,-4978.404,0.0,32.25299999996787
4032,133972.646,89633.222,13184.445,-17371.686,24648.9,-10080.816,-19323.24,-11320.399,21658.215,18497.723,-45056.356,-40064.451,2790.146,-16191.984,9757.475,-4978.739,0.0,32.2609999999986
4033,133993.992,89609.865,13177.046,-17386.237,24635.713,-10093.847,-18816.324,-11315.101,21689.976,18566.521,-45048.376,-40049.945,2828.122,-16129.108,9768.651,-4974.135,0.0,32.26899999997113
4034,133991.846,89621.778,13181.897,-17371.329,24647.425,-10079.653,-19275.34,-11314.632,21667.982,18519.426,-45056.266,-40064.474,2801.322,-16173.029,9752.871,-4978.717,0.0,32.27700000000186
4035,134026.29,89612.212,13182.969,-17376.268,24647.537,-10081.956,-18860.044,-11301.042,21685.014,18553.848,-45044.085,-40048.939,2826.78,-16135.724,9758.213,-4969.374,0.0,32.28499999997439
4036,134106.443,89630.182,13188.937,-17359.862,24653.505,-10068.254,-19209.313,-11310.966,21677.035,18542.113,-45057.496,-40058.685,2809.279,-16154.232,9760.426,-4982.807,0.0,32.29300000000512
4037,134132.17,89620.102,13187.999,-17366.769,24646.933,-10076.792,-18920.036,-11301.467,21680.477,18543.097,-45049.226,-40039.887,2815.873,-16141.983,9765.321,-4969.642,0.0,32.30099999997765
4038,134098.732,89633.893,13198.124,-17354.096,24657.193,-10066.756,-19148.292,-11308.195,21686.735,18562.654,-45058.569,-40048.112,2815.761,-16138.541,9763.6,-4972.861,0.0,32.30900000000838
4039,134062.545,89615.475,13193.251,-17372.089,24648.923,-10079.519,-19000.682,-11301.467,21678.957,18532.278,-45042.163,-40037.428,2812.587,-16154.567,9766.684,-4976.549,0.0,32.31699999998091
4040,134110.914,89626.785,13194.726,-17365.249,24656.343,-10067.717,-19088.032,-11310.005,21689.082,18573.584,-45054.992,-40052.672,2823.986,-16129.354,9765.187,-4990.653,0.0,32.324999999953434
4041,134112.322,89612.39,13188.356,-17377.118,24645.905,-10080.726,-19091.586,-11302.383,21669.703,18508.407,-45034.786,-40038.099,2809.279,-16165.296,9761.275,-4982.137,0.0,32.33299999998417
4042,134002.463,89616.257,13186.68,-17375.397,24647.76,-10078.424,-19015.21,-11313.693,21687.719,18576.87,-45055.104,-40058.014,2828.189,-16125.89,9770.439,-4995.123,0.0,32.34099999995669
4043,133695.127,89620.973,13193.408,-17372.379,24652.275,-10074.334,-19182.245,-11291.319,21676.051,18508.72,-45019.677,-40034.075,2811.671,-16168.805,9775.96,-4991.01,0.0,32.34899999998743
4044,133643.449,89608.524,13181.986,-17388.026,24640.407,-10087.99,-18939.929,-11317.828,21697.174,18589.387,-45049.494,-40064.898,2834.782,-16118.983,9771.467,-5000.488,0.0,32.35699999995995
4045,133725.369,89609.127,13188.759,-17383.175,24646.24,-10081.956,-19243.757,-11309.893,21658.08,18479.841,-45038.743,-40060.205,2787.911,-16196.074,9764.74,-4998.185,0.0,32.36499999999069
4046,133830.221,89616.369,13189.094,-17383.019,24647.269,-10082.201,-18876.227,-11320.264,21699.431,18592.762,-45052.109,-40066.798,2833.195,-16118.089,9768.048,-5005.651,0.0,32.37299999996321
4047,133920.611,89621.175,13193.184,-17378.481,24649.794,-10082.067,-19305.805,-11313.559,21663.579,18482.076,-45032.507,-40049.923,2787.553,-16195.225,9777.637,-5001.426,0.0,32.380999999993946
4048,133921.036,89601.013,13176.04,-17392.429,24634.841,-10089.309,-18805.26,-11328.781,21689.932,18589.566,-45066.504,-40066.821,2823.405,-16120.86,9768.45,-5000.443,0.0,32.38899999996647
4049,133910.329,89620.281,13197.61,-17369.474,24657.193,-10070.444,-19341.479,-11312.017,21655.756,18478.053,-45046.834,-40055.22,2781.429,-16199.024,9770.26,-4995.458,0.0,32.396999999997206
4050,133958.721,89598.666,13176.353,-17387.668,24639.133,-10083.252,-18766.547,-11327.663,21699.655,18597.68,-45057.518,-40061.814,2831.653,-16116.01,9774.306,-5003.438,0.0,32.40499999996973
4051,134024.904,89619.051,13189.027,-17373.452,24652.789,-10069.729,-19361.215,-11321.248,21653.677,18479.551,-45052.958,-40065.301,2773.695,-16207.384,9783.85,-4998.588,0.0,32.413000000000466
4052,134050.162,89609.038,13187.485,-17381.566,24648.789,-10073.551,-18761.607,-11319.46,21693.262,18583.598,-45061.139,-40068.788,2821.572,-16126.27,9780.945,-5004.98,0.0,32.42099999997299
4053,134033.309,89625.198,13197.498,-17371.306,24660.568,-10064.923,-19363.54,-11311.078,21663.467,18494.213,-45042.475,-40058.416,2787.777,-16190.933,9775.96,-5006.903,0.0,32.429000000003725
4054,133974.769,89608.032,13184.311,-17384.226,24648.207,-10076.613,-18763.507,-11311.748,21693.977,18584.537,-45048.689,-40060.383,2828.703,-16122.76,9788.678,-5010.278,0.0,32.43699999997625
4055,134055.325,89622.113,13189.34,-17369.295,24656.03,-10068.924,-19341.21,-11307.971,21668.385,18506.931,-45042.833,-40054.684,2792.761,-16181.188,9780.408,-5003.08,0.0,32.445000000006985
4056,134040.305,89600.231,13180.69,-17388.651,24638.864,-10089.086,-18790.15,-11310.81,21680.723,18563.012,-45057.451,-40063.513,2819.181,-16133.087,9774.105,-5005.651,0.0,32.45299999997951
4057,134087.4,89620.884,13189.273,-17375.419,24653.326,-10075.496,-19306.61,-11309.737,21670.508,18516.409,-45040.307,-40048.492,2798.774,-16168.045,9790.757,-5010.948,0.0,32.46099999995204
4058,134099.224,89591.559,13179.036,-17392.652,24638.507,-10090.092,-18837.827,-11312.754,21675.582,18553.624,-45050.857,-40060.428,2811.022,-16141.513,9789.394,-5009.562,0.0,32.46899999998277
4059,134144.598,89608.255,13189.295,-17378.347,24649.258,-10072.97,-19257.749,-11312.553,21667.423,18529.194,-45047.706,-40065.658,2796.561,-16171.554,9781.682,-5008.11,0.0,32.4769999999553
4060,134162.055,89594.397,13187.954,-17391.244,24646.218,-10081.263,-18905.843,-11301.087,21679.94,18546.673,-45037.335,-40062.35,2816.879,-16150.834,9778.352,-5014.122,0.0,32.48499999998603
4061,134184.004,89612.212,13193.251,-17376.201,24659.651,-10067.069,-19187.542,-11305.736,21681.773,18552.551,-45046.7,-40067.648,2811.805,-16156.735,9786.309,-5019.084,0.0,32.492999999958556
4062,134181.612,89605.372,13188.96,-17386.327,24653.885,-10074.758,-18973.189,-11304.372,21679.56,18534.648,-45036.061,-40054.438,2807.111,-16159.35,9798.915,-5008.825,0.0,32.50099999998929
4063,134206.87,89614.447,13186.725,-17375.464,24654.756,-10067.159,-19116.285,-11315.414,21680.566,18568.019,-45060.826,-40071.224,2803.289,-16148.174,9797.753,-5012.155,0.0,32.508999999961816
4064,134148.219,89606.937,13192.849,-17378.951,24659.473,-10064.007,-19046.368,-11299.075,21673.458,18527.763,-45038.027,-40052.963,2796.896,-16166.346,9790.444,-4999.862,0.0,32.51699999999255
4065,134152.756,89615.341,13191.24,-17375.643,24663.451,-10058.307,-19037.674,-11312.866,21696.257,18589.208,-45052.847,-40068.274,2815.426,-16128.907,9789.662,-5013.25,0.0,32.524999999965075
4066,134159.842,89614.156,13197.945,-17380.269,24663.34,-10058.754,-19116.709,-11301.31,21673.011,18510.932,-45036.91,-40055.041,2791.174,-16173.409,9805.71,-5006.813,0.0,32.53299999999581
4067,134194.442,89614.514,13197.923,-17381.812,24665.038,-10061.258,-18959.13,-11309.96,21700.504,18598.171,-45049.762,-40070.062,2822.601,-16120.257,9802.648,-5019.129,0.0,32.540999999968335
4068,134198.555,89599.27,13190.189,-17387.176,24657.461,-10068.254,-19188.459,-11298.337,21662.864,18505.188,-45036.53,-40061.568,2789.051,-16178.103,9802.022,-5012.468,0.0,32.54899999999907
4069,134207.607,89613.374,13193.967,-17372.648,24666.044,-10054.508,-18885.347,-11296.102,21704.796,18614.399,-45047.974,-40061.903,2832.346,-16097.525,9796.054,-5012.222,0.0,32.556999999971595
4070,134192.006,89603.897,13192.268,-17387.042,24656.187,-10068.589,-19247.691,-11299.746,21665.278,18502.215,-45036.351,-40053.633,2786.681,-16173.722,9795.16,-5007.73,0.0,32.56500000000233
4071,134187.424,89594.107,13183.685,-17395.111,24646.084,-10078.357,-18824.349,-11318.812,21691.34,18602.463,-45059.53,-40080.902,2819.829,-16113.373,9807.186,-5023.175,0.0,32.572999999974854
4072,134188.988,89596.834,13189.809,-17388.964,24654.555,-10070.131,-19310.41,-11311.592,21654.549,18484.714,-45037.357,-40076.946,2774.768,-16202.288,9807.208,-5017.922,0.0,32.58100000000559
4073,134185.993,89591.223,13186.233,-17393.681,24651.225,-10072.478,-18785.099,-11322.276,21691.362,18600.876,-45059.798,-40090.156,2814.152,-16129.868,9795.026,-5020.001,0.0,32.588999999978114
4074,134192.989,89612.77,13197.498,-17380.001,24661.529,-10056.095,-19360.925,-11314.274,21661.903,18491.218,-45037.536,-40074.532,2769.024,-16207.585,9798.647,-5015.441,0.0,32.59700000000885
4075,134157.785,89589.279,13177.851,-17397.614,24641.524,-10075.25,-18769.788,-11327.171,21694.782,18599.423,-45058.748,-40081.461,2807.2,-16127.365,9811.522,-5015.776,0.0,32.60499999998137
4076,134140.82,89612.48,13193.743,-17371.91,24663.362,-10051.803,-19375.409,-11312.665,21649.788,18486.278,-45050.232,-40080.5,2756.842,-16206.646,9816.484,-5014.569,0.0,32.6129999999539
4077,134092.764,89592.229,13181.494,-17387.422,24651.292,-10064.119,-18771.867,-11308.91,21693.15,18598.171,-45053.249,-40071.626,2814.822,-16116.658,9805.308,-5005.986,0.0,32.62099999998463
4078,134106.376,89620.303,13197.185,-17365.182,24670.693,-10045.12,-19374.447,-11299.388,21662.908,18509.1,-45044.599,-40070.933,2776.288,-16186.932,9810.762,-5012.356,0.0,32.62899999995716
4079,134100.23,89599.471,13184.847,-17387.511,24651.806,-10059.559,-18801.773,-11304.886,21694.715,18598.06,-45046.231,-40069.056,2817.348,-16119.743,9804.704,-5011.82,0.0,32.63699999998789
4080,134129.22,89606.11,13192.67,-17375.978,24663.384,-10048.294,-19348.922,-11304.395,21666.418,18529.06,-45041.067,-40071.671,2781.272,-16176.852,9817.288,-5017.989,0.0,32.64499999996042
4081,134078.191,89601.371,13193.765,-17381.856,24660.478,-10055.983,-18846.7,-11298.382,21686.713,18587.89,-45039.1,-40062.82,2809.346,-16123.61,9812.148,-5013.563,0.0,32.65299999999115
4082,134111.741,89614.38,13202.684,-17364.713,24675.052,-10041.655,-19317.92,-11296.348,21677.102,18551.635,-45028.662,-40051.845,2790.727,-16150.298,9813.757,-5020.828,0.0,32.66099999996368
4083,134112.657,89597.929,13193.922,-17379.487,24659.696,-10059.38,-18911.923,-11294.448,21691.273,18579.753,-45026.427,-40046.145,2810.061,-16122.738,9802.089,-5009.719,0.0,32.66899999999441
4084,134148.04,89608.076,13203.064,-17369.518,24666.424,-10054.351,-19278.894,-11309.402,21677.817,18551.166,-45037.536,-40068.028,2789.453,-16159.194,9788.03,-5013.362,0.0,32.67699999996694
4085,134138.317,89594.151,13195.442,-17387.444,24659.048,-10064.543,-18997.731,-11308.932,21677.973,18545.712,-45032.149,-40068.363,2790.615,-16161.541,9806.001,-5014.189,0.0,32.68499999999767
4086,134152.577,89609.44,13196.671,-17380.001,24667.184,-10053.859,-19224.959,-11316.956,21676.319,18562.654,-45045.113,-40093.308,2785.072,-16167.71,9815.769,-5025.253,0.0,32.6929999999702
4087,134137.222,89589.435,13193.385,-17390.819,24661.171,-10057.726,-19085.931,-11306.116,21669.167,18536.011,-45033.244,-40086.356,2776.914,-16181.3,9818.272,-5021.744,0.0,32.70100000000093
4088,134021.551,89614.424,13209.188,-17364.042,24682.383,-10033.832,-19161.346,-11297.823,21690.468,18591.421,-45043.302,-40089.731,2796.382,-16143.86,9809.331,-5026.371,0.0,32.70899999997346
4089,133917.102,89610.2,13210.283,-17372.67,24679.232,-10039.577,-19169.325,-11281.954,21688.702,18551.3,-45011.362,-40058.059,2796.918,-16162.166,9818.719,-5018.771,0.0,32.71700000000419
4090,133966.119,89614.827,13208.115,-17363.148,24682.003,-10031.284,-19091.698,-11295.208,21707.366,18619.294,-45030.987,-40073.459,2816.677,-16120.547,9821.066,-5029.522,0.0,32.72499999997672
4091,134002.91,89595.023,13195.665,-17382.952,24664.994,-10052.295,-19258.129,-11292.548,21672.81,18534.581,-45014.58,-40056.807,2784.089,-16170.906,9821.468,-5012.893,0.0,32.73300000000745
4092,134018.847,89601.706,13196.962,-17380.091,24669.62,-10048.495,-19041.295,-11295.722,21694.067,18619.16,-45036.485,-40075.113,2809.391,-16113.082,9810.762,-5028.181,0.0,32.74099999997998
4093,134012.454,89598.488,13195.442,-17385.544,24669.196,-10049.501,-19347.67,-11283.272,21666.149,18519.068,-45009.44,-40057.321,2780.445,-16175.712,9824.665,-5023.823,0.0,32.7489999999525
4094,134065.115,89598.868,13197.185,-17381.029,24672.973,-10045.813,-18977.391,-11289.576,21702.292,18622.423,-45034.004,-40075.516,2817.75,-16108.567,9818.473,-5031.959,0.0,32.756999999983236
4095,134043.411,89603.07,13200.94,-17376.716,24680.148,-10041.007,-19413.608,-11280.948,21675.045,18519.136,-45011.518,-40062.373,2780.512,-16181.791,9819.032,-5022.459,0.0,32.76499999995576
4096,133945.332,89593.771,13194.458,-17387.511,24671.721,-10050.574,-18932.352,-11297.443,21705.623,18624.68,-45033.915,-40076.879,2817.706,-16108.254,9818.831,-5036.139,0.0,32.772999999986496
4097,134011.516,89596.677,13200.069,-17380.426,24678.427,-10042.996,-19474.762,-11293.487,21665.389,18503.467,-45011.384,-40069.548,2769.024,-16197.572,9833.359,-5031.892,0.0,32.78099999995902
4098,134004.43,89581.657,13186.523,-17393.435,24663.474,-10057.033,-18911.587,-11302.942,21701.353,18616.008,-45023.097,-40079.74,2816.32,-16118.625,9825.76,-5030.037,0.0,32.788999999989755
4099,134014.511,89596.454,13200.784,-17374.682,24677.443,-10042.683,-19510.525,-11298.583,21659.153,18501.791,-45014.849,-40075.806,2761.871,-16206.602,9820.865,-5026.952,0.0,32.79699999996228
4100,134032.705,89586.194,13196.202,-17390.104,24670.447,-10053.301,-18914.247,-11305.021,21700.191,18614.555,-45023.253,-40079.762,2810.464,-16127.879,9827.973,-5029.858,0.0,32.804999999993015
4101,134063.908,89603.673,13204.047,-17377.118,24680.729,-10039.867,-19522.841,-11300.818,21667.669,18514.039,-45014.268,-40077.415,2765.872,-16205.529,9834.097,-5038.262,0.0,32.81299999996554
4102,134101.459,89592.766,13203.757,-17379.934,24676.259,-10040.851,-18938.119,-11293.465,21700.459,18603.692,-45022.649,-40080.791,2808.05,-16129.913,9819.255,-5032.808,0.0,32.820999999996275
4103,134142.787,89604.567,13206.796,-17366.076,24682.607,-10035.039,-19510.994,-11287.184,21682.176,18541.286,-45007.227,-40067.581,2783.485,-16176.025,9829.403,-5033.032,0.0,32.8289999999688
4104,134111.227,89584.808,13203.622,-17383.265,24672.593,-10053.435,-18970.641,-11284.099,21704.93,18608.341,-45016.95,-40072.073,2815.023,-16118.759,9837.204,-5036.876,0.0,32.836999999999534
4105,134160.199,89598.868,13218.263,-17360.443,24684.82,-10041.119,-19490.386,-11277.126,21686.892,18548.416,-45012.904,-40063.848,2789.118,-16160.244,9826.43,-5039.737,0.0,32.84499999997206
4106,134150.454,89579.802,13214.374,-17373.318,24673.666,-10058.531,-19043.843,-11281.73,21698.694,18586.124,-45015.542,-40055.287,2816.141,-16124.571,9834.522,-5039.648,0.0,32.853000000002794
4107,134167.106,89599.158,13224.566,-17347.167,24688.485,-10044.628,-19463.34,-11282.468,21688.635,18559.123,-45015.519,-40051.912,2801.098,-16157.651,9836.645,-5046.622,0.0,32.86099999997532
4108,134173.074,89590.284,13222.018,-17348.329,24682.249,-10051.401,-19130.143,-11275.047,21700.415,18577.272,-45004.075,-40028.286,2820.701,-16132.014,9828.196,-5026.684,0.0,32.869000000006054
4109,134168.626,89605.484,13229.081,-17332.168,24689.826,-10045.187,-19434.663,-11280.054,21697.956,18579.463,-45009.753,-40032.801,2817.035,-16141.089,9836.109,-5036.228,0.0,32.87699999997858
4110,134168.402,89579.913,13227.226,-17349.603,24682.003,-10065.818,-19229.876,-11277.215,21689.954,18554.585,-45002.131,-40025.269,2815.135,-16150.387,9821.58,-5030.819,0.0,32.88500000000931
4111,134159.551,89587.625,13222.89,-17340.237,24685.557,-10058.71,-19369.754,-11284.502,21699.856,18586.079,-45010.624,-40034.88,2827.63,-16136.417,9837.271,-5043.895,0.0,32.89299999998184
4112,134099.269,89573.096,13223.471,-17346.943,24682.517,-10064.543,-19290.919,-11274.868,21680.745,18537.285,-45006.556,-40031.013,2814.509,-16166.011,9830.677,-5033.121,0.0,32.900999999954365
4113,134128.661,89592.296,13225.482,-17335.588,24693.581,-10043.756,-19271.495,-11275.181,21706.941,18607.917,-45023.476,-40036.981,2835.811,-16119.743,9833.628,-5049.684,0.0,32.9089999999851
4114,134121.419,89577.991,13225.103,-17341.757,24689.2,-10056.653,-19346.575,-11262.642,21687.115,18545.131,-45002.756,-40019.167,2816.633,-16158.814,9838.076,-5034.462,0.0,32.916999999957625
4115,134150.812,89571.598,13223.471,-17343.814,24687.256,-10060.677,-19158.038,-11280.367,21710.138,18625.709,-45026.203,-40036.556,2844.349,-16107.36,9830.968,-5037.256,0.0,32.92499999998836
4116,134132.371,89565.563,13225.818,-17348.709,24688.485,-10064.476,-19368.368,-11272.655,21683.092,18530.043,-45006.579,-40026.811,2813.146,-16170.638,9837.472,-5035.557,0.0,32.932999999960884
4117,134104.164,89557.383,13215.044,-17361.762,24675.946,-10077.619,-19033.27,-11295.275,21710.965,18629.106,-45026.427,-40042.323,2845.668,-16105.751,9837.874,-5051.74,0.0,32.94099999999162
4118,134120.503,89560.423,13222.756,-17357.381,24682.92,-10070.735,-19373.285,-11285.597,21674.352,18517.772,-45007.137,-40030.03,2805.859,-16180.048,9833.158,-5046.063,0.0,32.948999999964144
4119,134124.213,89552.711,13215.961,-17364.109,24673.845,-10075.183,-18911.476,-11303.881,21710.741,18631.408,-45028.841,-40047.956,2848.104,-16108.031,9840.043,-5050.466,0.0,32.95699999999488
4120,134159.886,89552.689,13214.418,-17366.925,24671.006,-10082.47,-19370.648,-11305.602,21669.122,18513.324,-45022.359,-40041.541,2798.416,-16193.951,9849.363,-5050.108,0.0,32.964999999967404
4121,134185.233,89542.161,13208.361,-17374.078,24666.066,-10089.622,-18820.817,-11307.256,21705.868,18620.165,-45040.397,-40052.65,2839.543,-16114.602,9831.884,-5056.143,0.0,32.97299999999814
